M. Lemina,24,Gabon,78,LCM
J. Medina,23,Colombia,63,RM
Elbis,25,Brazil,62,LB
B. Tashchy,24,Ukraine,69,LS
A. Oyongo,27,Cameroon,74,LWB
Kepa,23,Spain,83,GK
J. Pérez,29,Venezuela,64,RB
M. Batmaz,18,Turkey,60,ST
S. Zurbriggen,28,Argentina,67,RCB
Dani Rodríguez,30,Spain,67,RCM
Kaká,27,Brazil,65,CAM
R. Lloyd,24,England,57,LM
M. Ibacache,19,Chile,54,LB
F. Dady Ngoy,28,France,62,RB
T. Bertels,31,Germany,63,LM
E. Adebayor,34,Togo,79,ST
S. Franklin,33,United States,66,RB
F. Fabra,27,Colombia,77,LB
T. Grøgaard,24,Norway,67,LB
N. Taylor,29,Wales,70,LB
M. Wöber,20,Austria,73,CB
J. von Haacke,24,Germany,67,RDM
P. Bajza,26,Slovakia,64,GK
T. Blackmon,21,United States,57,RB
C. Alhadhur,26,Comoros,68,LWB
D. Horton,18,England,48,CM
Julen López,22,Spain,64,CB
B. Buckley,17,England,49,CAM
A. Ribera,22,Bolivia,67,RM
M. Agger,25,Denmark,62,ST
J. Ruiz,24,Costa Rica,69,RM
F. Dick,33,Germany,66,RB
F. Evangelista,26,Argentina,66,LB
S. Willems,27,France,69,LB
J. Riquelme,18,Chile,52,LB
Liu Shibo,21,China PR,52,GK
S. Amrabat,21,Morocco,73,CM
P. Kimpembe,22,France,83,LCB
R. Hubník,34,Czech Republic,74,LCB
Y. Aguila,22,Chile,55,LB
J. Granlund,18,Norway,50,GK
H. Smith,23,England,59,ST
R. Borges,26,India,58,CDM
J. Cristaldo,29,Argentina,70,RS
K. Hansen,29,Denmark,73,RCB
D. Keita-Ruel,28,Germany,67,ST
V. Sierro,22,Switzerland,65,RCM
Madger Gomes,21,Spain,59,LCM
Y. Soma,21,Japan,57,CF
O. Duda,23,Slovakia,75,CAM
N. Karelis,26,Greece,72,ST
Rubén,34,Spain,68,GK
S. Salviato,30,Italy,65,RB
Cucurella,19,Spain,71,LM
Gustavo Pastinho,26,Brazil,67,ST
Chen Lei,32,China PR,63,RB
A. Caracciolo,28,Italy,71,RCB
O. Kefkir,26,Germany,66,LM
M. Soumaré,20,France,57,RB
Dani Rochelinhas,26,Brazil,75,CAM
V. Adeboyejo,20,England,54,ST
M. Camporese,26,Italy,70,CB
Rober Ibáñez,25,Spain,72,RM
A. Fox,25,England,58,LB
B. Hvidt,18,Denmark,51,CM
B. Coker,29,England,66,LB
A. Al Yami,21,Saudi Arabia,59,ST
M. Vargas,22,Chile,60,GK
L. Acevedo,26,Argentina,67,RCB
K. Agudelo,19,Colombia,53,LCM
F. Friday,23,Nigeria,68,ST
M. Heinloth,26,Germany,64,RB
Maicon,29,Brazil,80,CB
F. Navarro,29,Mexico,71,RB
Y. Maouche,20,France,53,CM
D. Verde,22,Italy,72,LW
K. Sparta,18,Australia,53,CAM
J. Scherzer,22,Austria,63,LB
J. Williams,21,England,69,RDM
M. De Sciglio,25,Italy,78,RB
O. Käuper,21,Germany,66,CM
Vinicius,19,Brazil,62,
S. Ohlsson,25,Sweden,61,RW
R. Córdoba,28,Colombia,63,CB
V. Sköld,28,Sweden,61,ST
A. Sepúlveda,27,Mexico,69,RM
T. Siekman,28,Netherlands,60,LB
Lee Jeong Bin,23,Korea Republic,61,CAM
Dankler,26,Brazil,72,RCB
Iñaki Astiz,34,Spain,69,CB
E. Doyle,30,Republic of Ireland,64,ST
E. Veiga,21,Luxembourg,59,CDM
A. Andrade,29,Colombia,72,LCM
H. Narzary,24,India,60,LM
M. Warcholak,28,Poland,61,LB
Zheng Zheng,28,China PR,67,LB
T. Kallevåg,25,Norway,60,LM
Ximo Navarro,28,Spain,75,LCB
Balenziaga,30,Spain,75,LB
L. Lämmel,20,Germany,63,RCM
J. Pérez,29,Colombia,69,LM
Yi Fan,26,China PR,61,GK
A. Bono,24,United States,68,GK
A. Çeviker,28,Turkey,65,RDM
I. La Rocca,34,Italy,61,CB
L. Jans,25,Luxembourg,70,RB
Emílio Trevões,30,Brazil,66,ST
F. Lanzillotta,25,Argentina,64,GK
C. Suárez,31,Chile,70,LCB
K. Théophile-Catherine,28,France,74,RCB
D. Wydra,24,Austria,68,CB
A. Zaldívar,24,Mexico,72,ST
R. Gall,23,United States,68,CAM
Trujillo,30,Spain,66,CB
L. Bittencourt,24,Germany,79,LM
D. Fox,34,England,65,CDM
A. Khrees,27,Saudi Arabia,62,RB
B. Bannan,28,Scotland,73,LDM
E. Diaw,23,Senegal,66,LCB
Carlitos,33,Spain,64,CAM
S. Gregersen,23,Norway,64,CB
J. Jigauri,25,Georgia,65,CAM
G. Hauche,25,Argentina,63,CAM
J. Šural,28,Czech Republic,73,RS
Bruno Andrade,24,Portugal,65,LM
L. Grant,35,England,74,GK
A. Al Enazi,21,Saudi Arabia,56,RB
E. Remedi,23,Argentina,71,LDM
G. Gillet,34,Belgium,72,CDM
S. Gentiletti,33,Argentina,75,LCB
T. Serbest,24,Turkey,69,RCM
O. Alseth,23,Norway,60,RB
A. O'Neill,19,Australia,65,RM
B. Nastić,23,Serbia,69,LB
P. Bouby,34,France,67,LCB
M. Spasic,20,Serbia,59,LB
B. Valdez,25,Paraguay,74,RCB
Filipe Augusto,24,Brazil,72,CDM
A. Nakamura,27,Japan,66,RM
C. Krempicki,23,Germany,62,CAM
G. Hiwat,24,Netherlands,61,RM
Sergio Álvarez,26,Spain,75,CDM
Bebeto,28,Brazil,74,RB
D. Murphy,23,Republic of Ireland,52,LCM
D. Raum,20,Germany,66,LM
Kaio Pantaleão,22,Brazil,68,CDM
A. Sheehan,31,Republic of Ireland,64,CB
Provencio,30,Spain,67,CM
Thallyson,26,Brazil,62,LB
G. Cummins,30,Republic of Ireland,65,ST
S. Kittel,25,Germany,74,CAM
T. Ünlü,28,Germany,63,RB
D. Gerken,33,England,68,GK
H. Hawsawi,20,Saudi Arabia,57,CB
J. Moreira,28,Paraguay,73,RB
Eltildo Bessa,34,Brazil,71,ST
A. Blomqvist,26,Sweden,68,CM
F. Robert,29,France,60,CAM
E. Serje,22,Colombia,65,CDM
M. Léris,20,France,62,ST
G. Dzhikiya,24,Russia,77,CB
K. Laskoś,18,Poland,53,CB
C. Bejarano,33,Equatorial Guinea,68,GK
S. Ruffier,31,France,84,GK
G. Masouras,21,Greece,67,RB
T. David,21,Netherlands,62,RB
F. Saavedra,32,Chile,67,CM
G. Gimbert,32,France,71,ST
B. Wright,23,Canada,59,ST
R. Lange,29,Germany,66,LM
M. Balcılar,22,Turkey,60,ST
P. Grant,24,Scotland,60,CB
D. Blanco,23,Argentina,66,LCM
R. Alfani,22,Argentina,63,CB
A. Gunn,22,England,71,GK
A. Long,25,United States,73,RCB
J. Arias,23,Curacao,65,ST
M. Facchinetti,27,Switzerland,63,LB
T. Okamoto,26,Japan,63,RWB
Nildo Petrolina,32,Brazil,73,LW
A. Poggenborg,34,Germany,60,GK
S. Marzo,27,Belgium,67,RB
P. Haglund,31,Sweden,65,CAM
R. Tapia,22,Peru,74,RDM
K. Pannewitz,26,Germany,66,LDM
Y. El Jebli,25,Netherlands,67,CAM
Djalma,31,Angola,73,LM
Gu Cao,30,China PR,66,CB
A. Pellegrino,28,Norway,63,ST
K. Michalski,18,Poland,60,RB
J. Aspropotamitis,22,Australia,64,CB
L. Joyce,30,England,60,RCM
J. Intriago,22,Ecuador,66,CM
S. Kashket,22,England,64,RW
G. Fernández,26,Argentina,76,CAM
S. Gümüş,24,Germany,74,RM
R. Hatsuse,20,Japan,62,LB
V. Marchetti,20,France,67,LB
Dani Hernández,32,Venezuela,71,GK
J. Geis,24,Germany,74,CDM
He Guan,25,China PR,66,RCB
T. Koopmeiners,20,Netherlands,74,LCB
A. Winter,31,Switzerland,67,RM
S. Darbion,34,France,68,LM
J. Hamilton,24,Scotland,64,GK
T. Vaclík,29,Czech Republic,80,GK
P. Will,19,Germany,61,CM
M. Blázquez,27,Chile,65,LCB
R. Renner,24,Austria,62,LM
Dani Gómez,19,Spain,63,ST
J. Macías,18,Mexico,64,ST
G. Holtmann,23,Germany,71,LM
Ma Xingyu,28,China PR,61,CM
G. Moncur,24,England,68,CM
PC,24,Brazil,63,LB
Kim Kee Hee,28,Korea Republic,69,RCB
Sergi Enrich,28,Spain,80,RS
R. Bennett,27,England,57,ST
O. Hüsing,25,Germany,70,RCB
S. Pérez,27,Chile,63,GK
Samu Saiz,27,Spain,74,CAM
Richarlison,21,Brazil,79,ST
Omar Perdomo,24,Spain,69,RM
O. Opazo,27,Chile,73,LB
J. Zwischenbrugger,28,Austria,65,CB
L. Balbi,29,Argentina,68,LB
T. Lapslie,22,England,66,LDM
R. Álvarez,30,Argentina,75,CAM
I. Bel Hassani,25,Morocco,70,CAM
S. Condé,25,Guinea,61,RCB
F. Thauvin,25,France,84,RM
A. Aremu,18,Nigeria,64,RCM
C. Piccini,25,Italy,77,RB
T. Jacobsen,21,Germany,61,LB
Fran Rodríguez,23,Spain,66,RB
Bruno Moreira,30,Portugal,70,ST
M. Chrien,22,Slovakia,68,CM
P. Funk,28,Germany,66,LCM
M. Harrer,26,Austria,61,LCM
Williams,24,Spain,81,LW
P. Kitchen,26,United States,69,CDM
A. Vargas,29,Colombia,67,CAM
J. Okore,25,Denmark,72,RCB
Fornos,21,Spain,63,CB
O. Christensen,19,Denmark,56,GK
R. Bensebaini,23,Algeria,75,LB
Lim Eun Soo,22,Korea Republic,58,LCM
A. Pucheta,23,Argentina,64,LCB
D. Rotariu,22,Romania,71,RW
K. Escamilla,24,Mexico,68,CDM
L. Menossi,24,Argentina,72,RDM
C. Embalo,23,Guinea Bissau,68,LW
Mairdel Sampaio,30,Brazil,64,CAM
L. Choutesiotis,23,Greece,69,GK
Valverde,33,Spain,66,RM
A. Zamora,26,Mexico,64,CB
Diego Barcelos,33,Brazil,69,CAM
L. Mchedlidze,28,Georgia,70,ST
E. Watt,18,Scotland,54,CM
A. Crookes,20,England,53,LB
Artur Jorge,23,Portugal,70,CB
L. Plogmann,18,Germany,60,GK
M. Mandron,23,France,63,ST
B. Henning,23,Germany,70,RCM
B. Baningime,19,DR Congo,67,CDM
J. Lynch,30,Wales,71,LCB
N. Jüllich,28,Germany,63,CM
N. Thaller,19,Argentina,62,CB
A. Al Suhaimi,21,Saudi Arabia,52,RM
G. Celis,25,Colombia,71,CDM
D. Gordon,33,Jamaica,69,RCB
N. Cowburn,23,Australia,60,LB
G. Ivanov,30,Bulgaria,64,CAM
F. Çakır,23,Turkey,60,GK
W. Pérez,19,Argentina,62,LM
D. Nazarov,28,Azerbaijan,67,ST
P. Vincenti,31,England,60,CAM
T. Knoflach,24,Austria,65,GK
A. Tarmin,21,Saudi Arabia,55,RB
K. Krolicki,22,Japan,63,CM
A. Karazor,21,Germany,62,CDM
Nazario Serpe,26,Brazil,66,CDM
K. Povlsen,28,Denmark,63,CDM
M. Falzerano,27,Italy,70,RCM
A. Matuszczyk,29,Poland,66,RDM
M. Szczepaniak,27,Poland,66,ST
Gu Chao,28,China PR,66,GK
Luisinho,33,Portugal,74,LB
P. Mouche,30,Argentina,73,LM
S. Kurata,29,Japan,68,LM
Lee Tae Ho,27,Korea Republic,60,CB
C. Carter-Vickers,20,United States,69,CB
K. Despodov,21,Bulgaria,63,LM
Lee Jae Sung,25,Korea Republic,75,CAM
P. Schwegler,31,Switzerland,76,CDM
M. Wagner,31,Germany,64,CAM
C. Coosemans,25,Belgium,70,GK
R. Edmonds-Green,19,England,55,CB
O. Čelůstka,29,Czech Republic,67,RCB
C. Lemonheigh-Evans,21,Wales,54,ST
G. Simeone,22,Argentina,78,ST
J. Walker,25,Scotland,70,CAM
B. García,33,Honduras,68,LDM
A. Díaz,22,Mexico,65,ST
M. Legittimo,29,Italy,64,LCB
A. Legzdins,31,England,64,GK
A. Affane,24,Sweden,63,CM
J. Norville-Williams,18,England,47,LB
F. Holland,27,Germany,70,LB
A. Meijers,30,Netherlands,70,LB
A. Carrillo,27,Peru,78,RM
Shim Dong Woon,28,Korea Republic,65,RCM
M. Lopez,20,France,75,CM
J. Ebobisse,21,United States,65,ST
M. Sperduti,32,Argentina,73,RM
M. Hauptmann,18,Germany,55,RM
J. Malagón,25,Colombia,69,RCB
O. Al Owdah,19,Saudi Arabia,56,RB
R. Azeez,25,Nigeria,70,LDM
C. Tovar,20,Colombia,56,CB
E. Erenler,25,Turkey,60,CB
Y. Adli,17,France,65,CM
A. Arrigoni,29,Italy,63,CM
I. Lakićević,24,Serbia,68,RB
Léo Bonatini,24,Brazil,73,ST
K. Fujikawa,19,Japan,47,CM
W. Decas,18,Honduras,62,LB
D. Lavercombe,21,England,57,GK
A. Marciniak,29,Poland,66,LB
G. Zardes,26,United States,73,ST
R. Meraz,18,Mexico,59,CDM
L. Villalba,23,Argentina,70,LB
B. Heneghan,24,England,62,CB
F. Motori,22,Sweden,62,LM
J. Graham,23,England,66,LM
Aduriz,37,Spain,82,ST
F. Kroos,27,Germany,72,LCM
R. Hutton,19,England,62,RB
C. Rawlinson,26,Wales,64,RB
F. Mubele,24,DR Congo,74,ST
Ji Dong Won,27,Korea Republic,71,CF
Renan Bressan,29,Belarus,75,LCM
E. Moran,21,Republic of Ireland,56,GK
J. Mejías,20,Venezuela,65,RCB
G. McGregor,19,England,58,CM
V. Kadlec,26,Czech Republic,70,ST
J. Tibbetts,19,England,55,GK
T. Vancooten,20,Guyana,57,CB
E. Barreto,33,Paraguay,73,CM
C. Grant,23,England,64,CM
A. Torres,22,Mexico,58,GK
B. Halimi,23,Kosovo,69,CM
Carvajal,26,Spain,84,RB
J. Rodríguez,25,Colombia,65,LCM
M. Novak,27,Austria,63,RB
K. Horgan,21,Republic of Ireland,55,GK
Javi Flores,32,Spain,67,LCM
P. Berg,20,Norway,60,CM
J. Nieva,19,Colombia,56,CDM
M. Rahn,28,Germany,65,RCB
J. Matt,28,Jamaica,62,RS
R. Schlegel,21,Argentina,62,CB
M. Maphangule,26,South Africa,62,ST
B. Kennedy,31,Australia,56,GK
A. Consigli,31,Italy,82,GK
S. Berge,20,Norway,76,RCM
H. Cavero,22,Chile,63,CB
D. Rogers,24,Republic of Ireland,61,GK
Sergio Tejera,28,Spain,73,RCM
K. Fortounis,25,Greece,77,CAM
B. Boulahroud,25,Morocco,68,CM
N. Bustos,19,Argentina,62,RW
M. Robak,35,Poland,70,LS
B. Valette,25,France,66,GK
Felipe Soldivia,30,Brazil,63,CAM
M. Barbosa,33,Argentina,76,GK
E. Binaku,22,Albania,62,
M. Al Haidari,22,Saudi Arabia,57,GK
V. Bezecourt,25,France,63,CAM
O. Pérez,45,Mexico,71,GK
A. Canelo,26,Argentina,70,ST
Capa,26,Spain,78,RB
Fernandinho,33,Brazil,86,CDM
Kim Ho Jun,34,Korea Republic,67,GK
Pedro Rebocho,23,Portugal,74,LB
A. Abruscia,27,Italy,62,
T. De Bie,21,Belgium,59,GK
M. Cabrera,32,Uruguay,74,CAM
G. Saunders,29,England,67,CDM
Fernandinho,32,Brazil,72,LM
W. Hoolahan,36,Republic of Ireland,73,CAM
M. Shabani,19,Germany,62,CAM
F. Scaglia,26,Italy,69,CB
A. Wolniewicz,25,Poland,57,RB
A. Andersson,21,Sweden,61,LB
M. Škrtel,33,Slovakia,80,LCB
P. González,25,Mexico,65,CM
Raúl Vallejo,22,Spain,61,CAM
R. Sattelmaier,30,Germany,62,GK
C. Knasmüllner,26,Austria,72,CAM
R. Clampin,19,England,55,LB
T. Wachsmuth,31,Germany,67,CB
M. Madl,30,Austria,71,RCB
Q. Laçi,22,Albania,66,CAM
L. Olaza,23,Uruguay,72,LB
F. Arkenberg,22,Germany,62,CB
B. Gueye,23,Senegal,66,LS
M. de Luna,30,Mexico,68,CB
A. Gomis,24,Senegal,76,GK
P. Mandanda,28,DR Congo,67,GK
N. Mbouhom,19,Cameroon,60,CF
E. Herrera,29,Mexico,68,ST
Matis Carvalho,19,Portugal,60,GK
M. Hancox,24,England,63,LWB
C. Lyon,26,United States,56,GK
J. Osobiński,18,Poland,51,GK
M. Rhead,34,England,60,ST
J. Ponceau,17,France,57,CAM
A. Danzi,19,Italy,63,CDM
Zhang Hengyuan,21,China PR,51,CDM
R. Åhman Persson,31,Sweden,66,LDM
L. Fiordilino,21,Italy,65,CM
P. Ntep,25,Cameroon,75,LM
S. Walker,26,England,65,GK
R. Lacazette,24,France,65,CDM
W. Al Enezi,19,Saudi Arabia,53,RB
M. Palionis,31,Lithuania,64,CB
António Filipe,33,Portugal,71,GK
J. Archer,24,England,58,ST
A. Nwakaeme,29,Nigeria,71,LM
E. Andersson,21,Sweden,60,CM
G. Kagelmacher,30,Uruguay,70,RCB
Milton Raphael,27,Brazil,66,GK
H. Cummings,26,Panama,67,LCB
Raúl Guti,21,Spain,68,CM
Diogildo Peixe,30,Brazil,70,LAM
H. Strömgren,21,Sweden,54,GK
J. Basulto,26,Mexico,64,CB
C. Valenzuela,26,Chile,70,CAM
K. Salazar,22,Colombia,68,CAM
P. Kurzweg,24,Germany,66,LB
J. Obika,27,England,66,ST
T. Kolodziejczak,26,France,75,LB
V. Vries,27,Namibia,65,GK
K. Pearce,28,Barbados,66,CB
A. Gryszkiewicz,18,Poland,62,LB
E. Bearzotti,21,Italy,63,RW
M. Zaccagni,23,Italy,67,CM
C. Stokes,27,England,65,LCB
Wang Jinxian,22,China PR,61,RM
Felipe,31,Brazil,71,CB
R. Mantel,17,Belgium,55,GK
R. Ripart,25,France,70,LM
V. Hedenstad,27,Norway,69,RB
J. Deschamps,34,Chile,65,GK
S. Cosgrove,21,England,60,ST
C. Awaziem,21,Nigeria,74,CB
D. Léon,25,France,63,GK
Kim Sang Won,26,Korea Republic,62,LM
A. González,25,Venezuela,70,RB
K. Ward,18,England,55,CM
V. Leikvoll Moberg,27,Norway,62,RCM
Joelinton,21,Brazil,75,LS
M. Guendouzi,19,France,71,CDM
M. Ofkir,21,Norway,62,RM
J. Kelly,17,Republic of Ireland,50,GK
A. Luthe,31,Germany,73,GK
L. Grorud,34,Norway,62,RCB
Jonatan Soriano,32,Spain,77,ST
J. Tutuarima,25,Netherlands,66,LWB
H. Yılmaz,34,Turkey,68,GK
M. Håkansson,25,Sweden,62,LM
J. Brabec,25,Czech Republic,70,CB
Tomás Podstawski,23,Portugal,69,CDM
P. McGowan,30,Scotland,66,CAM
S. M'Bia,32,Cameroon,74,CDM
A. Flores,27,El Salvador,64,CM
M. Salaba,18,Austria,58,GK
S. Yago,25,Burkina Faso,72,RB
S. Sosa,31,Uruguay,74,GK
C. Calderón,21,Mexico,60,LB
E. Buendía,21,Argentina,72,RM
J. Walsh,26,Wales,66,RCB
R. Vlaar,33,Netherlands,74,RCB
S. Frederiksen,28,Denmark,60,LM
N. Baumann,22,Switzerland,59,GK
A. Radovanović,24,Serbia,67,RCB
D. McCarty,31,United States,74,RDM
R. van der Meer,23,Netherlands,66,LB
S. Dioudis,25,Greece,72,GK
L. Balogun,30,Nigeria,75,CB
U. Ceylan,32,Turkey,69,GK
L. Bonilla,20,Colombia,58,RM
K. Phillips,22,England,73,CDM
N. Bazzana,22,Argentina,60,CB
M. Molenda,17,Poland,54,GK
G. Kakuta,27,DR Congo,76,LM
Crivellaro,29,Brazil,71,CAM
I. Močinić,25,Croatia,68,CDM
P. Małecki,29,Poland,67,LM
J. Martínez,31,Mexico,67,RB
J. Cortizo,22,Mexico,64,LW
D. Sołdecki,31,Poland,62,CDM
N. De Préville,27,France,74,LW
C. Burgess,26,England,64,CB
P. Schuurs,18,Netherlands,70,CB
P. Rosario,21,Netherlands,74,RCM
Diego Castro,35,Spain,75,LM
F. Zampano,24,Italy,70,RM
A. Riemann,26,Germany,59,LM
J. Kavanagh,23,Republic of Ireland,56,RB
O. Gonzalez,29,United States,73,RCB
A. Soukouna,28,France,58,ST
Choi Beom Kyung,21,Korea Republic,53,CM
G. Brugman,25,Uruguay,72,CM
M. Fenger,27,Denmark,68,CB
Z. de la Paz,23,Curacao,59,GK
M. Bunn,33,England,69,GK
Huang Zichang,21,China PR,63,RM
P. Caballero,32,Argentina,67,ST
N. Ramírez,21,Chile,66,LCB
I. Niane,19,Senegal,67,ST
B. Zolinski,26,Germany,68,RS
Marcos Llorente,23,Spain,79,CDM
G. Milović,29,Croatia,69,RCB
Li Chen,21,China PR,55,GK
G. Honeyman,23,England,65,LDM
A. Jafar,24,Saudi Arabia,63,RM
I. Traoré,31,Ivory Coast,75,RCB
J. Peñaloza,18,Colombia,59,RW
M. Crowe,22,Wales,60,GK
Stephen Eustáquio,21,Portugal,71,CDM
S. Guðjohnsen,20,Iceland,58,ST
Nando,24,Spain,68,RW
Júnior Moraes,31,Brazil,76,ST
D. Odoi,30,Belgium,69,RCB
A. Le Fondre,31,England,68,LS
Diogo Jota,21,Portugal,78,LW
B. Daniels,24,England,56,LM
M. Derrien,24,France,63,LCB
J. Levi,22,Sweden,66,RW
L. Ngwat Mahop,30,Cameroon,63,CM
Renan Ribeiro,28,Brazil,77,GK
C. Cadden,21,Scotland,69,RM
T. Chery,30,Netherlands,72,CAM
J. Morris,18,England,50,ST
M. Ormazábal,19,Chile,52,RW
J. McMillan,20,Scotland,56,LB
N. Asare,31,Ghana,72,LB
S. Rudy,28,Germany,80,CDM
C. Muñoz,41,Argentina,68,GK
Y. Benrahou,19,Morocco,63,CAM
V. Henry,24,France,60,RB
Léo Silva,32,Brazil,68,LCM
S. Atakayi,19,Finland,60,RM
J. McClean,29,Republic of Ireland,71,LW
C. Palacios,27,Uruguay,64,LS
Zhang Yuning,21,China PR,67,ST
E. Hyndman,22,United States,67,CM
S. Holmén,34,Sweden,68,LCM
Y. Tanaka,29,Japan,62,LWB
C. Lustenberger,31,Switzerland,64,LB
Alan Carvalho,28,Brazil,76,ST
T. Elrich,31,Australia,65,LCB
G. Makaridze,28,Georgia,70,GK
Borja Garcés,18,Spain,64,ST
D. Drinkwater,28,England,79,CM
S. Ibeagha,26,Nigeria,65,CB
M. Bravo,31,Argentina,67,ST
C. Bieler,34,Argentina,70,RS
Y. Mabella,22,France,59,ST
Edgar Ié,24,Portugal,74,CB
O. Shodipo,20,Republic of Ireland,63,LM
O. Dembélé,21,France,83,RW
Wang Yongpo,31,China PR,66,CAM
R. Swan,22,Republic of Ireland,55,ST
N. Tapia,27,Colombia,64,LM
R. Way,28,Australia,58,LB
L. Russe,18,England,54,CM
Rafael Tolói,27,Brazil,78,RCB
V. Bergan,23,Norway,64,LCB
A. Hack,24,Germany,74,CB
E. Pletinckx,17,Belgium,58,CB
D. Amos,18,England,55,LB
M. Diskerud,27,United States,69,CM
J. Hardeveld,23,Netherlands,66,CB
Tiago,25,Brazil,71,ST
D. Kempe,32,Germany,67,LWB
A. Sulu,32,Turkey,74,LCB
J. Delianov,18,Australia,52,GK
E. Juárez,30,Mexico,68,CM
S. Long,31,Republic of Ireland,73,RS
L. Balerdi,19,Argentina,61,CB
Montoya,27,Spain,77,RB
G. Burke,24,Republic of Ireland,66,CAM
Kangin Lee,17,Korea Republic,70,CAM
I. Rivas,30,Colombia,69,CM
F. Juárez,19,Argentina,60,CM
P. Hatzidiakos,21,Greece,70,CB
O. Wijndal,18,Netherlands,66,LB
M. van Duinen,26,Netherlands,69,ST
H. Andersson,16,Sweden,55,CB
G. Viscarra,25,Bolivia,66,GK
M. Maddison,24,England,70,RM
R. Poole,20,Wales,64,CB
A. Ajeti,21,Switzerland,74,ST
D. Gibbons,20,Republic of Ireland,53,CB
T. Wendel,29,Germany,65,CDM
J. Arce,33,Bolivia,68,
R. Gómez,16,Argentina,55,RM
O. Nyland,27,Norway,72,GK
R. Hennings,30,Germany,73,LS
G. Martínez,25,Argentina,78,CAM
S. Graves,19,Denmark,51,CB
D. Makoma,19,France,53,CM
J. Thomassen,30,Norway,67,LB
Liu Yi,21,China PR,50,CDM
Park Hee Seong,28,Korea Republic,63,ST
O. Ntcham,22,France,73,CM
Zhang Lu,30,China PR,59,RM
D. Kinsombi,22,Germany,68,LCM
Walace,23,Brazil,74,LDM
D. Williams,25,Republic of Ireland,70,LB
M. Khubrani,24,Saudi Arabia,64,CB
J. Zoet,27,Netherlands,80,GK
S. Deli,26,Ivory Coast,74,RCB
M. Poletanović,24,Serbia,67,RDM
Borja Herrera,25,Spain,70,LB
T. Moniwa,36,Japan,60,CB
Wu Yake,27,China PR,65,GK
E. Bansen,20,Germany,58,GK
D. Boyata,27,Belgium,75,RCB
R. Jaadi,23,Belgium,64,LW
C. Ciano,28,Italy,75,RF
Javi Alonso,19,Spain,62,CM
K. Iheanacho,21,Nigeria,75,ST
K. Kristinsson,19,Iceland,61,LW
I. Perišić,29,Croatia,85,LM
T. Schick,28,Austria,68,RM
E. Fernandes,22,Switzerland,71,RM
J. Borquez,18,Chile,53,GK
F. Torres,29,Chile,64,LCB
Pol Llonch,25,Spain,70,LCM
A. Martín Arias,25,Argentina,75,GK
K. Matsubara,21,Japan,65,LB
Bismark,24,Brazil,70,LW
H. Hauso,17,Norway,52,CB
R. Charles-Cook,24,England,62,GK
D. Jiménez,29,Mexico,68,ST
A. Eschenko,34,Russia,74,RB
B. Waine,16,New Zealand,52,ST
Pere Pons,25,Spain,78,RCM
R. Towell,26,Republic of Ireland,68,RCM
M. Leahy,29,Republic of Ireland,58,CB
P. Ledesma,34,Argentina,71,CDM
T. Cardona,22,Argentina,72,LCB
O. Eddahri,27,Sweden,66,CF
Lombo,19,Spain,60,GK
R. Amalfitano,28,France,75,RDM
Javi Mier,19,Spain,62,CAM
B. Purkiss,34,England,61,RB
D. Kort,23,Poland,68,RDM
Y. Boli,24,Ivory Coast,70,ST
R. Benz,22,Germany,58,GK
A. Gilbey,23,England,67,LCM
A. Diallo,22,France,79,LCB
Gabriel,24,Brazil,77,CM
D. Graham,32,England,68,ST
S. Walukiewicz,18,Poland,60,RCB
I. Richards,19,Australia,51,GK
Li Yunqiu,27,China PR,62,
Mariano,32,Brazil,79,RB
M. Fraga,30,Mexico,71,GK
C. Alzáte,30,Colombia,68,CAM
Fran Villalba,20,Spain,69,LCM
A. Deja,25,Poland,66,RDM
C. Galvin,22,Republic of Ireland,58,LM
Z. Ismail,24,England,67,RM
Lee Dong Su,24,Korea Republic,62,CM
A. Vidal,31,Chile,85,CAM
A. Abdulhameed,24,Saudi Arabia,56,GK
J. Karlstrøm,21,Norway,60,GK
Zeng Qingshen,21,China PR,50,CM
L. Krüger,18,Germany,58,ST
Baraka,31,Brazil,68,RDM
M. Schulz,23,Germany,65,LDM
Y. Requena,23,Venezuela,56,RM
Fred,25,Brazil,82,CM
J. Harboe,18,Denmark,51,CM
W. Grigg,26,Northern Ireland,70,ST
S. Milewski,20,Poland,58,CDM
B. Bjarnason,30,Iceland,70,LM
E. Bird,25,United States,57,CM
Pol García,23,Spain,67,LCB
D. Gómez,29,Colombia,68,LM
Wang Xiaolong,32,China PR,65,RW
R. Al Ghamdi,24,Saudi Arabia,58,RS
L. Gelzleichter,18,Germany,56,ST
I. Santini,29,Croatia,76,ST
A. Jacobsen,28,Denmark,66,ST
J. Schmid,28,France,74,RWB
J. Bager,21,Denmark,67,RCB
H. Droguett,35,Chile,72,CAM
K. Rodrigues Pires,26,Portugal,66,CDM
Y. Ngbakoto,26,DR Congo,70,LM
Rao Weihui,29,China PR,63,LB
P. Azizi,30,Sweden,52,CB
D. Donohue,24,Wales,64,LB
S. Magnasco,25,Chile,70,RB
M. Helik,22,Poland,67,CB
M. Mudryk,17,Ukraine,62,CAM
A. Lacey,25,England,59,CB
E. Osadebe,21,Republic of Ireland,58,CM
W. Troost-Ekong,24,Nigeria,73,RCB
L. Robertone,21,Argentina,69,CAM
J. Kopic,28,Czech Republic,73,LM
K. Hansen,17,Norway,59,CAM
